Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
1212;285.2;0;0;0;0;0
1214;285.1;0;0;0;0;0
1216;285;0;0;0;0;0
1218;285;0;0;0;0;0
1220;284.9;0;0;0;0;0
1222;284.9;0;0;0;0;0
1224;284.8;0;0;0;0;0
1226;284.7;0;0;0;0;0
1228;284.7;0;0;0;0;0
1230;284.6;0;0;0;0;0
1232;284.5;0;0;0;0;0
1234;284.5;0;0;0;0;0
1236;284.4;0;0;0;0;0
1238;284.3;0;0;0;0;0
1240;284.3;0;0;0;0;0
1242;284.2;0;0;0;0;0
1244;284.2;0;0;0;0;0
1246;284.1;0;0;0;0;0
1248;284;0;0;0;0;0
1250;284;0;0;0;0;0
1252;283.8;0;0;0;0;0
1254;283.8;0;0;0;0;0
1256;283.7;0;0;0;0;0
1258;283.6;0;0;0;0;0
1260;283.6;0;0;0;0;0
1262;283.5;0;0;0;0;0
1264;283.5;0;0;0;0;0
1266;283.4;0;0;0;0;0
1268;283.3;0;0;0;0;0
1270;283.2;0;0;0;0;0
1272;283.1;0;0;0;0;0
1274;283.1;0;0;0;0;0
1276;282.9;0;0;0;0;0
1278;282.9;0;0;0;0;0
1280;282.8;0;0;0;0;0
1282;282.7;0;0;0;0;0
1284;282.7;0;0;0;0;0
1286;282.6;0;0;0;0;0
1288;282.5;0;0;0;0;0
1290;282.4;0;0;0;0;0
1292;282.4;0;0;0;0;0
1294;282.3;0;0;0;0;0
1296;282.2;0;0;0;0;0
1298;282.1;0;0;0;0;0
1300;282.1;0;0;0;0;0
1302;282;0;0;0;0;0
1304;281.9;0;0;0;0;0
1306;281.8;0;0;0;0;0
1308;281.7;0;0;0;0;0
1310;281.7;0;0;0;0;0
1312;281.6;0;0;0;0;0
1314;281.5;0;0;0;0;0
1316;281.4;0;0;0;0;0
1318;281.4;0;0;0;0;0
1320;281.3;0;0;0;0;0
1322;281.3;0;0;0;0;0
1324;281.2;0;0;0;0;0
1326;281.1;0;0;0;0;0
1328;281;0;0;0;0;0
1330;280.9;0;0;0;0;0
