Time [s];T_cat [gradC];n_h2 [mol/s];n_ch4 [mol/s];n_h2_res [mol/s];m_DE [kg/h];Pel [W]
766;402.9;0.00701;0.00173;0.000054;0;350
768;403.3;0.00701;0.00173;0.000054;0;245
770;403.6;0.00701;0.00173;0.000054;0;196
772;403.8;0.00701;0.00173;0.000054;0;196
774;404;0.00701;0.00173;0.000054;0;189
776;404.1;0.00701;0.00173;0.000054;0;252
778;404.1;0.00701;0.00173;0.000054;0;322
780;404.1;0.00701;0.00173;0.000054;0;350
782;404.1;0.00701;0.00173;0.000054;0;322
784;404;0.00701;0.00173;0.000054;0;343
786;403.8;0.00701;0.00173;0.000054;0;287
788;403.7;0.00701;0.00173;0.000054;0;196
790;403.5;0.00701;0.00173;0.000054;0;210
792;403.3;0.00701;0.00173;0.000054;0;189
794;403.1;0.00701;0.00173;0.000054;0;210
796;402.9;0.00701;0.00173;0.000054;0;294
798;402.7;0.00701;0.00173;0.000054;0;350
800;402.5;0.00701;0.00173;0.000054;0;329
802;402.3;0.00701;0.00173;0.000054;0;336
804;402.3;0.00701;0.00173;0.000054;0;343
806;402.5;0.00701;0.00173;0.000054;0;224
808;402.8;0.00701;0.00173;0.000054;0;210
810;403.1;0.00701;0.00173;0.000054;0;189
812;403.4;0.00701;0.00173;0.000054;0;210
814;403.6;0.00701;0.00173;0.000054;0;189
816;403.8;0.00701;0.00173;0.000054;0;189
818;403.9;0.00701;0.00173;0.000054;0;203
820;403.9;0.00701;0.00173;0.000054;0;203
822;403.9;0.00701;0.00173;0.000054;0;350
824;403.8;0.00701;0.00173;0.000054;0;329
826;403.7;0.00701;0.00173;0.000054;0;350
828;403.6;0.00701;0.00173;0.000054;0;322
830;403.4;0.00701;0.00173;0.000054;0;343
832;403.3;0.00701;0.00173;0.000054;0;196
834;403.1;0.00701;0.00173;0.000054;0;189
836;402.8;0.00701;0.00173;0.000054;0;210
838;402.6;0.00701;0.00173;0.000054;0;189
840;402.3;0.00701;0.00173;0.000054;0;210
842;402.1;0.00701;0.00173;0.000054;0;308
844;402.1;0.00701;0.00173;0.000054;0;343
846;402.2;0.00701;0.00173;0.000054;0;336
848;402.6;0.00701;0.00173;0.000054;0;329
850;402.9;0.00701;0.00173;0.000054;0;350
852;403.2;0.00701;0.00173;0.000054;0;217
854;403.4;0.00701;0.00173;0.000054;0;210
856;403.6;0.00701;0.00173;0.000054;0;189
858;403.8;0.00701;0.00173;0.000054;0;203
860;403.8;0.00701;0.00173;0.000054;0;189
862;403.9;0.00701;0.00173;0.000054;0;217
864;403.7;0.00701;0.00173;0.000054;0;350
866;403.7;0.00701;0.00173;0.000054;0;329
868;403.6;0.00701;0.00173;0.000054;0;350
870;403.4;0.00701;0.00173;0.000054;0;329
872;403.3;0.00701;0.00173;0.000054;0;308
874;403.1;0.00701;0.00173;0.000054;0;189
876;402.9;0.00701;0.00173;0.000054;0;189
878;402.6;0.00701;0.00173;0.000054;0;203
880;402.5;0.00701;0.00173;0.000054;0;189
882;402.3;0.00701;0.00173;0.000054;0;210
884;402;0.00701;0.00173;0.000054;0;301
886;401.8;0.00701;0.00173;0.000054;0;350
888;401.9;0.00701;0.00173;0.000054;0;336
890;402.1;0.00701;0.00173;0.000054;0;336
892;402.4;0.00701;0.00173;0.000054;0;343
894;402.7;0.00701;0.00173;0.000054;0;203
896;403;0.00701;0.00173;0.000054;0;210
898;403.3;0.00701;0.00173;0.000054;0;189
900;403.5;0.00701;0.00173;0.000054;0;210
902;403.6;0.00701;0.00173;0.000054;0;189
904;403.7;0.00701;0.00173;0.000054;0;196
